time,Temperature,Humidity,Water Depth,Rain Volume
2025-12-09T19:45:09.000Z,23.515,97.8275,49.883935,0
2025-12-09T20:23:50.000Z,23.64333333,97.69,50.12104333,0
2025-12-09T21:02:31.000Z,22.975,99.99,49.58779,0
2025-12-09T21:41:12.000Z,22.48,99.99,49.8884125,0
2025-12-09T22:19:53.000Z,22.49666667,99.99,49.91470333,0
2025-12-09T22:58:34.000Z,22.4725,99.99,50.83185,0
2025-12-09T23:37:15.000Z,24.6775,94.93,51.276785,0
2025-12-10T00:15:56.000Z,27.225,86.185,52.1383975,0
2025-12-10T00:54:37.000Z,28.98,81.04666667,53.37897667,0
2025-12-10T01:33:18.000Z,30.6075,74.3625,54.559525,0
2025-12-10T02:11:59.000Z,32.1525,70.1725,55.221725,0
2025-12-10T02:50:40.000Z,32.5225,66.79,55.6592175,0
2025-12-10T03:29:21.000Z,33.69333333,63.48,56.24008,0
2025-12-10T04:08:02.000Z,34.5125,61.8275,56.005925,0
2025-12-10T04:46:43.000Z,34.67,63.925,56.498505,0
2025-12-10T05:25:24.000Z,34.4875,64.9825,56.3020875,0
2025-12-10T06:04:05.000Z,34.66,65.13333333,56.51189333,0
2025-12-10T06:42:46.000Z,34.1,69.445,56.6011975,0
2025-12-10T07:21:27.000Z,33.0525,73.3775,56.0833325,0
2025-12-10T08:00:08.000Z,33.29333333,72.69,56.08929333,0
2025-12-10T08:38:49.000Z,33.0025,73.4925,56.1339175,0
2025-12-10T09:17:30.000Z,32.7325,73.7325,55.8616175,0
2025-12-10T09:56:11.000Z,29.1125,83.975,54.59078,0
2025-12-10T10:34:52.000Z,27.84666667,88.66,53.90278333,0
2025-12-10T11:13:33.000Z,26.6325,94.07,52.8794775,0
2025-12-10T11:52:14.000Z,26.0325,96.1375,52.825895,0
2025-12-10T12:30:55.000Z,25.7525,97.9925,52.808045,0
2025-12-10T13:09:36.000Z,25.63,97.47,52.67858,0
2025-12-10T13:48:17.000Z,25.0975,99.9225,51.9895875,0
2025-12-10T14:26:58.000Z,24.7525,99.99,51.9434575,0
2025-12-10T15:05:39.000Z,24.65666667,99.99,52.03969333,0
2025-12-10T15:44:20.000Z,24.445,99.99,51.91965,0
2025-12-10T16:23:01.000Z,24.325,99.99,51.66222,0
2025-12-10T17:01:42.000Z,24.065,99.99,51.8005725,0
2025-12-10T17:40:23.000Z,24.02333333,99.99,51.98809667,0
2025-12-10T18:19:04.000Z,24.285,99.99,52.1741025,0
2025-12-10T18:57:45.000Z,24.0525,99.99,51.7336275,0
2025-12-10T19:36:26.000Z,24.1575,99.99,51.73215,0
2025-12-10T20:15:07.000Z,24.53,99.99,52.01786333,0
2025-12-10T20:53:48.000Z,24.31,99.99,51.6681575,0
2025-12-10T21:32:29.000Z,24.135,99.99,51.633935,0
2025-12-10T22:11:10.000Z,24.06333333,99.99,51.64482667,0
2025-12-10T22:49:51.000Z,24.0625,99.99,51.5535575,0
2025-12-10T23:28:32.000Z,24.6625,99.99,51.8720325,0
2025-12-11T00:07:13.000Z,25.36333333,99.99,52.55953,0
2025-12-11T00:45:54.000Z,23.77,99.99,61.67856,0
2025-12-11T01:24:35.000Z,24.07,99.99,60.30954,0
2025-12-11T02:03:16.000Z,24.07,99.99,60.30954,0
2025-12-11T02:41:57.000Z,25.7825,99.99,61.296125,0.384175
2025-12-11T03:20:38.000Z,26.97571429,99.99,61.73555143,0
2025-12-11T03:59:19.000Z,28.02142857,99.99,61.35204286,0
2025-12-11T04:38:00.000Z,29.91,98.93,60.90305857,0
2025-12-11T05:16:41.000Z,30.58,99.37,60.769345,0
2025-12-11T05:55:22.000Z,33.68285714,81.21,60.65136286,0
2025-12-11T06:34:03.000Z,34.19714286,73.16428571,60.32653429,0
2025-12-11T07:12:44.000Z,33.78571429,71.95714286,59.70239286,0
2025-12-11T07:51:25.000Z,33.41285714,72.14428571,58.89796,0
2025-12-11T08:30:06.000Z,32.77428571,73.50714286,58.14115286,0
2025-12-11T09:08:47.000Z,33.01428571,71.32285714,58.40050429,0
2025-12-11T09:47:28.000Z,31.82857143,73.34857143,57.7483,0
2025-12-11T10:26:09.000Z,29.775,80.8625,57.7618875,0
2025-12-11T11:04:50.000Z,27.415,91.545,56.2247025,0
2025-12-11T11:43:31.000Z,25.645,99.6025,55.816965,0
2025-12-11T12:22:12.000Z,25.025,99.99,54.8154825,0
2025-12-11T13:00:53.000Z,24.7,99.99,54.79167,0
2025-12-11T13:39:34.000Z,24.4725,99.99,54.78125,0
2025-12-11T14:18:15.000Z,24.3075,99.99,54.7618925,0
2025-12-11T14:56:56.000Z,24.25333333,99.99,54.76388667,0
2025-12-11T15:35:37.000Z,24.3075,99.99,54.764875,0
2025-12-11T16:14:18.000Z,24.4925,99.99,54.8005925,0
2025-12-11T16:52:59.000Z,24.4975,99.99,54.28273,0
2025-12-11T17:31:40.000Z,24.37,99.99,54.32737333,0
2025-12-11T18:10:21.000Z,24.015,99.99,53.72023,0
2025-12-11T18:49:02.000Z,23.9075,99.99,53.96431,0
2025-12-11T19:27:43.000Z,23.77666667,99.99,54.28967333,0
2025-12-11T20:06:24.000Z,23.625,99.99,53.6889875,0
2025-12-11T20:45:05.000Z,23.4475,99.99,53.6026825,0
2025-12-11T21:23:46.000Z,23.3025,99.99,53.5014875,0
2025-12-11T22:02:27.000Z,23.37,99.99,53.68849667,0
2025-12-11T22:41:08.000Z,23.3825,99.99,53.5967425,0
2025-12-11T23:19:49.000Z,24.07,99.99,53.733635,0
2025-12-11T23:58:30.000Z,25.27666667,99.99,54.78173667,0
2025-12-12T00:37:11.000Z,26.98,97.075,55.690475,0
2025-12-12T01:15:52.000Z,30.0525,87.52,57.2306525,0
2025-12-12T01:54:33.000Z,31.685,80.875,58.0178525,0
2025-12-12T02:33:14.000Z,33.2,76.09666667,58.52777,0
2025-12-12T03:11:55.000Z,32.8025,76.1675,57.9494025,0
2025-12-12T03:50:36.000Z,33.5725,72.3325,57.3898775,0
2025-12-12T04:29:17.000Z,35.795,66.125,57.9196475,0
2025-12-12T05:07:58.000Z,33.81666667,74.12666667,58.28570667,0
2025-12-12T05:46:39.000Z,33.555,74.8875,58.4449375,0
2025-12-12T06:25:20.000Z,32.86666667,76.1,57.52975667,0
2025-12-12T07:04:01.000Z,25.765,99.99,55.83333,6.1468
2025-12-12T07:42:42.000Z,27.61142857,99.68,57.17091714,2.195285714
2025-12-12T08:21:23.000Z,28.16428571,99.23714286,59.60798857,0
2025-12-12T09:00:04.000Z,28.36571429,94.76571429,64.29846571,0
2025-12-12T09:38:45.000Z,28.04,94.65285714,65.16751571,0
2025-12-12T10:17:26.000Z,26.19,96.44,63.65816,0
2025-12-12T10:56:07.000Z,25.29714286,98.58571429,62.72109143,0
2025-12-12T11:34:48.000Z,24.99142857,99.57571429,62.19728714,0
2025-12-12T12:13:29.000Z,25.06857143,99.34285714,62.34949143,0
2025-12-12T12:52:10.000Z,24.92,99.55,62.1860125,0
2025-12-12T13:30:51.000Z,24.92142857,98.94714286,62.10034714,0
2025-12-12T14:09:32.000Z,25.02428571,97.83857143,62.10715429,0
2025-12-12T14:48:13.000Z,24.78,99.17571429,62.09439429,0
2025-12-12T15:26:54.000Z,24.51142857,99.99,61.86904429,0
2025-12-12T16:05:35.000Z,24.56857143,99.99,61.28147286,0
2025-12-12T16:44:16.000Z,24.61,99.99,61.03173667,0
2025-12-12T17:22:57.000Z,24.71,99.99,61.04761,0
2025-12-12T18:01:38.000Z,24.60428571,99.99,60.99319143,0
2025-12-12T18:40:19.000Z,24.92285714,99.99,61.06633857,0
2025-12-12T19:19:00.000Z,24.67285714,99.99,60.75679286,0
2025-12-12T19:57:41.000Z,24.45571429,99.99,60.00085,0
2025-12-12T20:36:22.000Z,24.39142857,99.99,60.03656429,0
2025-12-12T21:15:03.000Z,24.59,99.99,60.00296,0
2025-12-12T21:53:44.000Z,23.62142857,99.99,60.48724857,0.439057143
2025-12-12T22:32:25.000Z,23.56,99.99,60.87671143,0
2025-12-12T23:11:06.000Z,23.70428571,99.99,61.37924571,0
2025-12-12T23:49:47.000Z,24.14428571,99.99,62.64881429,0
2025-12-13T00:28:28.000Z,24.98857143,99.99,66.30952714,0
2025-12-13T01:07:09.000Z,26.78285714,99.99,70.62159857,0
2025-12-13T01:45:50.000Z,30.19857143,88.42285714,72.26530143,0
2025-12-13T02:24:31.000Z,31.34142857,81.69857143,72.87923714,0
2025-12-13T03:03:12.000Z,32.105,79.40875,73.60342,0
2025-12-13T03:41:53.000Z,33.19,74.78571429,73.24149143,0
2025-12-13T04:20:34.000Z,32.11142857,77.11857143,71.75509571,0
2025-12-13T04:59:15.000Z,32.09714286,79.56428571,70.78061,0
2025-12-13T05:37:56.000Z,32.85285714,77.65428571,70.33334,0
2025-12-13T06:16:37.000Z,33.31285714,76.22,70.18283,0
2025-12-13T06:55:18.000Z,30.73333333,88.56333333,69.41862667,1.024466667
2025-12-13T07:33:59.000Z,31.24,86.82666667,68.98015333,1.024466667
2025-12-13T08:12:40.000Z,31.65285714,81.71857143,68.35118143,0
2025-12-13T08:51:21.000Z,31.266,85.068,67.69286,0
2025-12-13T09:30:02.000Z,27.53,99.99,66.42261,0
2025-12-13T10:08:43.000Z,27.26714286,99.99,65.70323,0
2025-12-13T10:47:24.000Z,26.49714286,99.99,64.85459143,0
2025-12-13T11:26:05.000Z,26.21142857,99.99,64.29421143,0
2025-12-13T12:04:46.000Z,26.13,99.86428571,64.04251571,0
2025-12-13T12:43:27.000Z,26.21571429,98.77285714,63.27636857,0
2025-12-13T13:22:08.000Z,26.13625,99.06875,63.19123,0
2025-12-13T14:00:49.000Z,25.79857143,99.59142857,62.43197143,0
2025-12-13T14:39:30.000Z,25.37,99.17285714,61.80783143,0
2025-12-13T15:18:11.000Z,24.88,99.99,61.18367429,0
2025-12-13T15:56:52.000Z,24.47714286,99.99,60.56461857,0
2025-12-13T16:35:33.000Z,24.36,99.99,60.15561143,0
2025-12-13T17:14:14.000Z,24.49142857,99.99,59.97194857,0
2025-12-13T17:52:55.000Z,24.33,99.99,59.96429429,0
2025-12-13T18:31:36.000Z,24.34428571,99.99,59.71513857,0
2025-12-13T19:10:17.000Z,24.26142857,99.99,59.46513571,0
2025-12-13T19:48:58.000Z,24.06571429,99.99,59.06207857,0
2025-12-13T20:27:39.000Z,23.86,99.99,58.8087775,0
2025-12-13T21:06:20.000Z,23.59,99.99,58.38094571,0
2025-12-13T21:45:01.000Z,23.42857143,99.99,57.83332857,0
2025-12-13T22:23:42.000Z,23.49857143,99.99,57.83928429,0
2025-12-13T23:02:23.000Z,23.69428571,99.99,57.90052429,0
2025-12-13T23:41:04.000Z,24.82428571,99.99,57.94812857,0
2025-12-14T00:19:45.000Z,26.12666667,98.67,58.13788333,0
2025-12-14T00:58:26.000Z,27.8225,93.31,59.0684525,0
2025-12-14T01:37:07.000Z,30.35714286,83.31428571,59.77976286,0
2025-12-14T02:15:48.000Z,31.93428571,77.92285714,60.63690714,0
2025-12-14T02:54:29.000Z,32.9275,74.4725,61.18007,0
2025-12-14T03:33:10.000Z,32.6225,74.6825,62.4687425,0
2025-12-14T04:11:51.000Z,33.61,72.565,61.5074475,0
2025-12-14T04:50:32.000Z,32.47,75.7525,60.6711425,0
2025-12-14T05:29:13.000Z,32.99666667,76.83,60.65874667,0
2025-12-14T06:07:54.000Z,33.6925,74.6325,61.0015075,0
2025-12-14T06:46:35.000Z,32.385,79.615,60.7187575,0
2025-12-14T07:25:16.000Z,29.81666667,86.30666667,59.62698333,0
2025-12-14T08:03:57.000Z,27.04,96.28333333,58.51587,3.0734
2025-12-14T08:42:38.000Z,27.04,96.28333333,58.51587,3.0734
2025-12-14T09:21:19.000Z,24.03,99.99,71.375,7.6835
2025-12-14T10:00:00.000Z,24.024,99.99,69.84405,1.84404
2025-12-14T10:38:41.000Z,24.17285714,99.99,69.34864714,0
2025-12-14T11:17:22.000Z,24.16666667,99.99,69.06945667,0
2025-12-14T11:56:03.000Z,24.16666667,99.99,69.06945667,0
2025-12-14T12:34:44.000Z,24.11333333,99.99,68.375,1.5367
2025-12-14T13:13:25.000Z,24.17,99.99,68.349715,0
2025-12-14T13:52:06.000Z,24,99.99,68.15078667,1.024466667
2025-12-14T14:30:47.000Z,23.81857143,99.99,67.76020429,0
2025-12-14T15:09:28.000Z,23.68142857,99.99,67.4983,0
2025-12-14T15:48:09.000Z,23.65714286,99.99,67.24404,0
2025-12-14T16:26:50.000Z,23.62428571,99.99,67.19727286,0
2025-12-14T17:05:31.000Z,23.64285714,99.99,66.65221429,0
2025-12-14T17:44:12.000Z,23.69285714,99.99,66.35799429,0
2025-12-14T18:22:53.000Z,23.62714286,99.99,66.15221429,0
2025-12-14T19:01:34.000Z,23.65125,99.99,65.59672875,0
2025-12-14T19:40:15.000Z,23.59571429,99.99,65.10715,0
2025-12-14T20:18:56.000Z,23.45571429,99.99,64.66071429,0
2025-12-14T20:57:37.000Z,23.26428571,99.99,64.05867714,0
2025-12-14T21:36:18.000Z,23.16857143,99.99,64.00169714,0
2025-12-14T22:14:59.000Z,23.01571429,99.99,63.38859429,0
2025-12-14T22:53:40.000Z,23.15428571,99.99,63.01443714,0
2025-12-14T23:32:21.000Z,23.4425,99.99,63.028275,0
2025-12-15T00:11:02.000Z,24.56,99.99,63.303584,0.30734
2025-12-15T00:49:43.000Z,25.00428571,99.99,63.92346571,0
2025-12-15T01:28:24.000Z,25.58,99.99,64.04505143,0
2025-12-15T02:07:05.000Z,26.07142857,99.99,64.25679571,0
2025-12-15T02:45:46.000Z,25.76857143,99.99,63.53487,0
2025-12-15T03:24:27.000Z,26.79714286,99.99,63.77975714,0
2025-12-15T04:03:08.000Z,26.22857143,99.99,63.19132143,0
2025-12-15T04:41:49.000Z,26.17,99.99,63.31324875,0
2025-12-15T05:20:30.000Z,26.88166667,99.99,63.505945,0
2025-12-15T05:59:11.000Z,27.02571429,99.99,63.52040714,0
2025-12-15T06:37:52.000Z,28.55428571,92.5,63.43961857,0
2025-12-15T07:16:33.000Z,28.72428571,86.34857143,62.82058286,0
2025-12-15T07:55:14.000Z,28.51285714,86.55285714,62.48555,0
2025-12-15T08:33:55.000Z,28.11428571,86.6,62.44047286,0
2025-12-15T09:12:36.000Z,27.42857143,88.55428571,62.01275286,0
2025-12-15T09:51:17.000Z,27.63125,89.2775,61.8891375,0
2025-12-15T10:29:58.000Z,25.58142857,96.03,60.77210286,0
2025-12-15T11:08:39.000Z,24.49285714,99.99,60.11990286,0
2025-12-15T11:47:20.000Z,24.65571429,99.99,60.07739143,0
2025-12-15T12:26:01.000Z,24.77285714,99.90714286,59.99490857,0
2025-12-15T13:04:42.000Z,24.61142857,99.99,59.88266286,0
2025-12-15T13:43:23.000Z,24.50857143,99.99,59.28231286,0
2025-12-15T14:22:04.000Z,24.26285714,99.99,58.91241,0
2025-12-15T15:00:45.000Z,24.1,99.99,58.90902,0
2025-12-15T15:39:26.000Z,24.22428571,99.99,58.91156143,0
2025-12-15T16:18:07.000Z,24.2475,99.99,58.919635,0
2025-12-15T16:56:48.000Z,24.05857143,99.99,58.56549286,0
2025-12-15T17:35:29.000Z,23.61285714,99.99,57.97788714,0
2025-12-15T18:14:10.000Z,23.77857143,99.99,58.05357714,0
2025-12-15T18:52:51.000Z,23.75142857,99.99,58.79167571,0
2025-12-15T19:31:32.000Z,23.73285714,99.99,57.85374286,0
2025-12-15T20:10:13.000Z,23.53333333,99.99,58.76786333,0.512233333
2025-12-15T20:48:54.000Z,23.53333333,99.99,58.76786333,0.512233333
2025-12-15T21:27:35.000Z,23.6,99.99,57.8512,1.5367
2025-12-15T22:06:16.000Z,23.58333333,99.99,58.06945,0.512233333
2025-12-15T22:44:57.000Z,23.48571429,99.99,57.84013429,0
2025-12-15T23:23:38.000Z,23.67285714,99.99,58.33929429,0
2025-12-16T00:02:19.000Z,24.26428571,99.99,58.34608714,0
2025-12-16T00:41:00.000Z,25.225,99.99,59.27827375,0
2025-12-16T01:19:41.000Z,25.69857143,99.99,59.11224286,0
2025-12-16T01:58:22.000Z,26.34571429,99.99,59.49150286,0
2025-12-16T02:37:03.000Z,26.45571429,99.99,59.26445857,0
2025-12-16T03:15:44.000Z,28.11142857,92.58,59.95663429,0
2025-12-16T03:54:25.000Z,28.12285714,92.59428571,59.44642286,0
2025-12-16T04:33:06.000Z,30.04285714,86.05857143,60.30781571,0
2025-12-16T05:11:47.000Z,28.05142857,91.99285714,59.58418571,0
2025-12-16T05:50:28.000Z,26.13,99.99,59.12499667,0
2025-12-16T06:29:09.000Z,26.38142857,99.99,59.22619143,0.219528571
2025-12-16T07:07:50.000Z,28.34714286,96.81285714,60.00341429,0
2025-12-16T07:46:31.000Z,29.63428571,84.13142857,60.25936571,0
2025-12-16T08:25:12.000Z,29.57142857,83.59142857,60.65902286,0
2025-12-16T09:03:53.000Z,28.58428571,85.33714286,59.34780143,0
2025-12-16T09:42:34.000Z,27.75714286,88.82571429,59.25001,0
2025-12-16T10:21:15.000Z,26.7525,93.26625,59.09002625,0
2025-12-16T10:59:56.000Z,25.87142857,96.25428571,58.11223857,0
2025-12-16T11:38:37.000Z,25.37,99.29333333,57.97222833,0
2025-12-16T12:17:18.000Z,25.11857143,99.99,57.89797,0
2025-12-16T12:55:59.000Z,24.68142857,99.99,57.92688143,0
2025-12-16T13:34:40.000Z,24.38333333,99.99,57.89088,1.024466667
2025-12-16T14:13:21.000Z,24.15,99.99,57.8988,3.0734
2025-12-16T14:52:02.000Z,24.11,99.99,57.88095,3.0734
2025-12-16T15:30:43.000Z,24.26,99.99,57.89285,0.92202
2025-12-16T16:09:24.000Z,24.28,99.99,58.24405,6.1468
2025-12-16T16:48:05.000Z,24.27142857,99.99,58.83248429,0
2025-12-16T17:26:46.000Z,24.26142857,99.99,58.82993429,0
2025-12-16T18:05:27.000Z,24.25666667,99.99,58.80754667,0
2025-12-16T18:44:08.000Z,24.1225,99.99,58.8258925,0
2025-12-16T19:22:49.000Z,24.09666667,99.99,59.83928333,1.5367
2025-12-16T20:01:30.000Z,24.05428571,99.99,59.95834286,0
2025-12-16T20:40:11.000Z,24.0475,99.99,59.602685,0.384175
2025-12-16T21:18:52.000Z,24.095,99.99,59.96727,2.30505
2025-12-16T21:57:33.000Z,24.08,99.99,59.89644,0.61468
2025-12-16T22:36:14.000Z,24.11,99.99,60.12499,0
2025-12-16T23:14:55.000Z,24.13,99.99,59.93454,0
2025-12-16T23:53:36.000Z,24.19,99.99,60.4047475,0
2025-12-17T00:32:17.000Z,25.025,99.99,61.26785,0
2025-12-17T01:10:58.000Z,25.80875,99.99,61.59152375,0
2025-12-17T01:49:39.000Z,26.52571429,99.99,62.37329429,0
2025-12-17T02:28:20.000Z,27.36428571,99.99,62.65560714,0
2025-12-17T03:07:01.000Z,27.45714286,99.99,62.69727857,0
2025-12-17T03:45:42.000Z,28.24285714,99.99,65.58672714,0
2025-12-17T04:24:23.000Z,27.62,99.99,71.20069714,0
2025-12-17T05:03:04.000Z,29.22285714,97.57142857,72.46087714,0
2025-12-17T05:41:45.000Z,29.53714286,87.26714286,71.90135714,0
2025-12-17T06:20:26.000Z,29.205,87.925,71.9702375,0
2025-12-17T06:59:07.000Z,29.205,87.925,71.9702375,0
2025-12-17T07:37:48.000Z,25.27,99.99,76.32736,0
2025-12-17T08:16:29.000Z,25.27,99.99,76.32736,0
2025-12-17T08:55:10.000Z,25.27,99.99,76.32736,0
2025-12-17T09:33:51.000Z,24.32,99.99,108.7678,0
2025-12-17T10:12:32.000Z,24.42,99.99,111.881,1.5367
2025-12-17T10:51:13.000Z,24.4325,99.99,105.05655,0
2025-12-17T11:29:54.000Z,24.29428571,99.99,103.9217571,0
2025-12-17T12:08:35.000Z,24.27142857,99.99,102.0433714,0
2025-12-17T12:47:16.000Z,24.2,99.99,101.2663688,0
2025-12-17T13:25:57.000Z,24.12142857,99.99,99.16583429,0
2025-12-17T14:04:38.000Z,24.07285714,99.99,96.63520143,0
2025-12-17T14:43:19.000Z,24.10571429,99.99,93.96173,0
2025-12-17T15:22:00.000Z,24.14428571,99.99,92.53486429,0
2025-12-17T16:00:41.000Z,24.12428571,99.99,91.10374857,0
2025-12-17T16:39:22.000Z,24.06857143,99.99,90.66582,0
2025-12-17T17:18:03.000Z,24.02428571,99.99,89.22193714,0
2025-12-17T17:56:44.000Z,24.06125,99.99,88.28794125,0
2025-12-17T18:35:25.000Z,24.10571429,99.99,88.09608571,0
2025-12-17T19:14:06.000Z,24.07428571,99.99,86.94983143,0
2025-12-17T19:52:47.000Z,24.13714286,99.99,85.56631571,0
2025-12-17T20:31:28.000Z,24.15714286,99.99,84.62756571,0
2025-12-17T21:10:09.000Z,24.17833333,99.99,83.21231,0
2025-12-17T21:48:50.000Z,24.17833333,99.99,83.21231,0
2025-12-17T22:27:31.000Z,24.17833333,99.99,83.21231,0
2025-12-17T23:06:12.000Z,24,99.99,83.48218,13.8303
2025-12-17T23:44:53.000Z,24.055,99.99,82.70388,1.5367
2025-12-18T00:23:34.000Z,24.41714286,99.99,82.82994429,0
2025-12-18T01:02:15.000Z,25.05571429,99.99,83.52805857,0
2025-12-18T01:40:56.000Z,25.99285714,99.99,83.75340571,0
2025-12-18T02:19:37.000Z,27.00571429,99.99,83.71768,0
2025-12-18T02:58:18.000Z,27.40833333,99.99,84.15575833,0
2025-12-18T03:36:59.000Z,28.18,99.99,83.76531143,0
2025-12-18T04:15:40.000Z,28.5325,99.99,83.60268,0
2025-12-18T04:54:21.000Z,28.96,99.99,83.53486429,0
2025-12-18T05:33:02.000Z,30.34285714,94.08285714,82.79421571,0
2025-12-18T06:11:43.000Z,31.78428571,80.48571429,82.30441286,0
2025-12-18T06:50:24.000Z,31.11428571,80.85714286,82.40816286,0
2025-12-18T07:29:05.000Z,31.72571429,79.00714286,81.98640286,0
2025-12-18T08:07:46.000Z,32.38142857,77.28142857,81.53997,0
2025-12-18T08:46:27.000Z,29.98714286,83.90714286,80.28655,0
2025-12-18T09:25:08.000Z,29.1325,87.295,79.47099,0
2025-12-18T10:03:49.000Z,28.59857143,88.38,78.44131714,0
2025-12-18T10:42:30.000Z,27.39714286,93.58,77.50340571,0
2025-12-18T11:21:11.000Z,26.42428571,97.83285714,77.32822714,0
2025-12-18T11:59:52.000Z,25.92285714,99.21,76.44302286,0
2025-12-18T12:38:33.000Z,25.90571429,98.13714286,76.25426143,0
2025-12-18T13:17:14.000Z,25.56,99.35857143,75.90051714,0
2025-12-18T13:55:55.000Z,24.81428571,99.94714286,74.74149571,0
2025-12-18T14:34:36.000Z,24.8375,99.92,74.2313875,0
2025-12-18T15:13:17.000Z,24.66428571,99.99,73.63776143,0
2025-12-18T15:51:58.000Z,24.57285714,99.99,73.42773143,0
2025-12-18T16:30:39.000Z,24.46428571,99.99,73.12671143,0
2025-12-18T17:09:20.000Z,24.25142857,99.99,72.91582,0
2025-12-18T17:48:01.000Z,24.09,99.99,72.80612286,0
2025-12-18T18:26:42.000Z,24.42142857,99.99,72.58078143,0
2025-12-18T19:05:23.000Z,24.36428571,99.99,72.32653,0
2025-12-18T19:44:04.000Z,24.24142857,99.99,72.27296,0
2025-12-18T20:22:45.000Z,24.14375,99.99,71.50222375,0
2025-12-18T21:01:26.000Z,24.04571429,99.99,71.12585429,0
2025-12-18T21:40:07.000Z,24.03142857,99.99,71.21513571,0
2025-12-18T22:18:48.000Z,23.96285714,99.99,71.17007,0
2025-12-18T22:57:29.000Z,24.06857143,99.99,71.02465429,0
2025-12-18T23:36:10.000Z,24.41857143,99.99,68.44132714,0
2025-12-19T00:14:51.000Z,25.6075,99.99,68.0848325,1.152525
2025-12-19T00:53:32.000Z,27.22,97.065,68.49852,0
2025-12-19T01:32:13.000Z,28.54625,93.075,68.679325,0
2025-12-19T02:10:54.000Z,30.78857143,85.75428571,69.12074857,0
2025-12-19T02:49:35.000Z,31.95285714,80.82,69.63436143,0
2025-12-19T03:28:16.000Z,32.1325,77.56,69.3690275,0
2025-12-19T04:06:57.000Z,31.455,78.96,69.5237975,0
2025-12-19T04:45:38.000Z,32.3775,77.1075,69.974685,0
2025-12-19T05:24:19.000Z,31.7825,79.7275,69.55357,0
2025-12-19T06:03:00.000Z,30.19,89.42,69.15475,0
2025-12-19T06:41:41.000Z,30.97,83.82,68.875,1.5367
2025-12-19T07:20:22.000Z,32.33333333,81.04333333,69.13094,0
2025-12-19T07:59:03.000Z,33.0225,77.1475,70.2827375,0
2025-12-19T08:37:44.000Z,31.19,81.34666667,69.86906,0
2025-12-19T09:16:25.000Z,30.5975,83.8,70.22917,0
2025-12-19T09:55:06.000Z,30.315,85.5925,70.3987975,0
2025-12-19T10:33:47.000Z,28.235,89.5975,70.1845175,0
2025-12-19T11:12:28.000Z,27.08,93.87666667,69.74603,0
2025-12-19T11:51:09.000Z,26.6125,93.7675,69.394355,0
2025-12-19T12:29:50.000Z,26.1675,94.4325,69.183045,0
2025-12-19T13:08:31.000Z,25.825,95.345,68.47619,0
2025-12-19T13:47:12.000Z,25.32,99.26,68.00396667,0
2025-12-19T14:25:53.000Z,25.0575,99.9375,67.9017875,0
2025-12-19T15:04:34.000Z,25.09333333,99.99,67.99405,0
2025-12-19T15:43:15.000Z,25,99.99,67.29761,0
